"PVWatts: Hourly PV Performance Data"
"Requested Location:","-37.5310668,143.8158656"
"Location:","BALLARAT AERODROME, AUSTRALIA"
"Lat (deg S):","37.52"
"Long (deg E):","143.78"
"Elev (m):","436"
"DC System Size (kW):","500"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","10"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","98"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","13.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","4","15","0","121","20.3","0.6","118.803","23.229","51462.5","48936.258"
"1","4","16","0","71","18.4","0.5","69.659","19.185","30743.348","28231.848"
"1","4","17","0","32","17.5","0.6","31.358","16.417","14014.693","11490.821"
"1","4","18","0","8","16.1","0.6","7.83","13.808","3540.824","998.166"
"1","4","19","0","0","15.6","1","0","15.6","0","0"
"1","4","20","0","0","14.1","0.8","0","14.1","0","0"
"1","4","21","0","0","13.4","1","0","13.4","0","0"
"1","4","22","0","0","12.9","1.4","0","12.9","0","0"
"1","4","23","0","0","12.4","2","0","12.4","0","0"
"1","5","0","0","0","12","2.5","0","12","0","0"
"1","5","1","0","0","11.6","2.6","0","11.6","0","0"
"1","5","2","0","0","11.3","3.6","0","11.3","0","0"
"1","5","3","0","0","11","4.2","0","11","0","0"
"1","5","4","0","0","10.5","6.2","0","10.5","0","0"
"1","5","5","0","8","10.3","4.9","7.83","9.021","3616.279","1073.786"
"1","5","6","0","32","10.2","5","31.35","9.414","14454.729","11931.46"
"1","5","7","0","71","10.2","2.6","69.635","10.181","31998.625","29487.178"
"1","5","8","0","121","10.5","4.9","118.806","11.557","54263.527","51732.742"
"1","5","9","0","175","10.9","4.8","171.781","13.129","77914.734","75321.328"
"1","5","10","1","220","11.9","7.2","216.629","14.405","97696.555","95017.484"
"1","5","11","1","246","12","5","242.071","15.73","108523.766","105784.969"
"1","5","12","1","246","12.5","5.4","242.078","16.099","108346.797","105609.047"
"1","5","13","1","220","12.1","4.1","216.658","15.804","97098.406","94422.367"
"1","5","14","0","175","13","6.9","171.749","14.907","77283.359","74692.188"
"1","5","15","0","121","13","7.8","118.802","13.914","53696.395","51166.574"
"1","5","16","0","71","13","10.3","69.659","13.096","31599.744","29088.293"
"1","5","17","0","32","12.3","9.1","31.358","11.842","14304.397","11780.923"
"1","5","18","0","8","11.7","9.3","7.83","10.899","3586.814","1044.257"
"1","5","19","0","0","11.5","7.7","0","11.5","0","0"
"1","5","20","0","0","10.4","8.7","0","10.4","0","0"
"1","5","21","0","0","9.7","7.9","0","9.7","0","0"
"1","5","22","0","0","9","6.9","0","9","0","0"
"1","5","23","0","0","8.5","5.6","0","8.5","0","0"
"1","6","0","0","0","7.9","4.8","0","7.9","0","0"
"1","6","1","0","0","8","4.6","0","8","0","0"
"1","6","2","0","0","7.4","3.7","0","7.4","0","0"
"1","6","3","0","0","7.5","3.5","0","7.5","0","0"
"1","6","4","0","1","7","2.1","0","7","0","0"
"1","6","5","1","31","8.2","3.5","31.819","7.194","14784.488","12261.66"
"1","6","6","2","101","8.9","3.8","101.798","9.621","46842.402","44322.332"
"1","6","7","5","192","10.3","5.7","192.318","12.652","87337.734","84707.305"
"1","6","8","7","284","11.1","4.5","283.702","15.891","127042.758","124180.734"
"1","6","9","8","362","12.4","5","360.837","18.575","159670.234","156526.469"
"1","6","10","8","417","14.1","4.6","414.704","21.849","180784.094","177414.031"
"1","6","11","8","445","14.9","5.7","442.141","22.281","192366.813","188857.922"
"1","6","12","8","445","16","6","442.227","23.195","191588.828","188089.609"
"1","6","13","9","417","15.9","5.7","415.816","22.852","180432.719","177066.688"
"1","6","14","9","362","17.1","6.1","361.925","22.798","157079.953","153961.563"
"1","6","15","7","284","17.1","6","283.709","21.41","123915.063","121075.711"
"1","6","16","5","191","17.1","6.7","190.709","19.482","84016.063","81399.469"
"1","6","17","2","101","16.3","5.3","100.148","17.211","44568.465","42050.82"
"1","6","18","1","31","15.5","4.9","30.655","14.915","13768.666","11244.449"
"1","6","19","0","1","15.3","3.6","0.978","13.78","442.284","0"
"1","6","20","0","0","13.9","3.9","0","13.9","0","0"
"1","6","21","0","0","13.3","3.4","0","13.3","0","0"
"1","6","22","0","0","12.7","3","0","12.7","0","0"
"1","6","23","0","0","12.5","2.5","0","12.5","0","0"
"1","7","0","0","0","12.3","2.2","0","12.3","0","0"
"1","7","1","0","0","11.8","1","0","11.8","0","0"
"1","7","2","0","0","11.9","1.7","0","11.9","0","0"
"1","7","3","0","0","11.8","1.5","0","11.8","0","0"
"1","7","4","0","1","12.1","3.1","0","12.1","0","0"
"1","7","5","10","56","12.1","1.8","63.721","11.804","28787.992","26276.164"
"1","7","6","43","171","12.5","2.3","192.339","15.89","85088.758","82467.789"
"1","7","7","105","289","13.5","2.1","337.804","21.327","146053.5","143037.344"
"1","7","8","153","388","14.3","4.1","475.341","23.859","204161.719","200500.797"
"1","7","9","159","475","15.5","5.2","582.139","26.081","248297.063","243971.578"
"1","7","10","139","546","16.5","5.7","647.832","27.851","274393.719","269604.25"
"1","7","11","121","586","18","7.3","677.873","28.265","286673.125","281647.094"
"1","7","12","122","585","18.9","8","679.942","28.64","287055.094","282021.531"
"1","7","13","142","543","19.2","9.8","654.45","27.38","277923.313","273067.063"
"1","7","14","165","470","19.4","8.5","596.013","27.548","252765.797","248364.594"
"1","7","15","161","382","18.8","8.2","493.394","25.588","210861.203","207109.125"
"1","7","16","112","285","18.4","7.2","348.857","23.405","150172.609","147119.359"
"1","7","17","47","169","16.2","6.7","189.468","18.625","83132.398","80519.344"
"1","7","18","11","56","14.6","5.8","58.161","14.672","25923.789","23410.947"
"1","7","19","0","1","12.6","3.6","0.978","11.094","447.588","0"
"1","7","20","0","0","11.7","3.8","0","11.7","0","0"
"1","7","21","0","0","10.6","2.9","0","10.6","0","0"
"1","7","22","0","0","9.8","2.2","0","9.8","0","0"
"1","7","23","0","0","9.4","1.1","0","9.4","0","0"
"1","8","0","0","0","9.3","0.9","0","9.3","0","0"
"1","8","1","0","0","10.3","1","0","10.3","0","0"
"1","8","2","0","0","9.3","1.1","0","9.3","0","0"
"1","8","3","0","0","9.4","1.5","0","9.4","0","0"
"1","8","4","0","2","8","1","0","8","0","0"
"1","8","5","63","70","9.9","3.1","93.518","10.389","41134.316","38619.578"
"1","8","6","575","102","10.4","4.2","269.064","14.863","106534.016","103806.875"
"1","8","7","909","72","12.4","6.7","476.952","19.444","196390.344","192830.797"
"1","8","8","1019","67","12.5","6.3","672.087","23.416","283179.375","278221.813"
"1","8","9","1011","90","14","7.2","820.522","26.589","346523.188","340176.813"
"1","8","10","947","136","15.5","7.2","912.619","29.709","382109.281","374846.281"
"1","8","11","887","180","17.3","7.9","961.284","31.512","399798.25","392043.094"
"1","8","12","888","178","18.7","7.7","979.032","33.481","403463.719","395603.531"
"1","8","13","951","132","19.1","6.7","972.186","35.163","397158.438","389478.25"
"1","8","14","1016","86","20.1","6.5","923.703","35.663","375654.031","368564.594"
"1","8","15","1025","63","19.8","5.8","808.223","34.38","328755.813","322830.375"
"1","8","16","920","67","19.6","5.7","618.671","30.766","252064.063","247674.844"
"1","8","17","596","95","17.6","5.2","366.397","24.312","149235.625","146190.938"
"1","8","18","63","68","16","5.5","87.571","16.907","37491.16","34978.512"
"1","8","19","0","2","14.1","7.2","1.956","13.14","887.195","0"
"1","8","20","0","0","13","7.3","0","13","0","0"
"1","8","21","0","0","11.8","8.5","0","11.8","0","0"
"1","8","22","0","0","11","9.6","0","11","0","0"
"1","8","23","0","0","10.6","11.8","0","10.6","0","0"
"1","9","0","0","0","10.3","11.9","0","10.3","0","0"
"1","9","1","0","0","11","13.4","0","11","0","0"
"1","9","2","0","0","10.3","10.5","0","10.3","0","0"
"1","9","3","0","0","10.6","9.3","0","10.6","0","0"
"1","9","4","0","2","10.6","7.2","0","10.6","0","0"
"1","9","5","62","69","12.1","6.6","91.649","12.467","39940.094","37426.156"
"1","9","6","586","100","13.4","5.5","268.48","17.237","104780.273","102063.148"
"1","9","7","920","69","15","3.6","475.896","24.859","190767.953","187278.859"
"1","9","8","1029","64","17.3","3.9","672.561","31.563","272448.969","267695.906"
"1","9","9","1021","86","19.6","3.4","821.696","38.211","327847.75","321943.156"
"1","9","10","957","131","22.7","4.6","914.383","41.4","361302.906","354587.75"
"1","9","11","897","174","24.2","2.6","963.097","48.143","368239.313","361345.25"
"1","9","12","899","172","26","2.2","982.271","51.613","368859.938","361949.688"
"1","9","13","961","128","26.4","1","976.477","57.068","355772.75","349197.563"
"1","9","14","1026","83","28","1.3","928.438","55.729","340080.219","333889.344"
"1","9","15","1035","60","27.9","0.9","812.05","54.428","297729.844","292480.781"
"1","9","16","930","64","28.3","0.5","621.259","51.232","228044.453","224042.656"
"1","9","17","606","93","25.9","0.5","368.554","40.236","138816.906","135862.719"
"1","9","18","62","67","24.4","0.5","86.196","27.731","35092.953","32581.117"
"1","9","19","0","2","21.5","1","1.956","19.787","860.943","0"
"1","9","20","0","0","21","0.9","0","21","0","0"
"1","9","21","0","0","19.4","1.1","0","19.4","0","0"
"1","9","22","0","0","17.9","1.3","0","17.9","0","0"
"1","9","23","0","0","16.7","1.4","0","16.7","0","0"
"1","10","0","0","0","15.6","1.4","0","15.6","0","0"
"1","10","1","0","0","16.9","2.1","0","16.9","0","0"
"1","10","2","0","0","14.5","1.6","0","14.5","0","0"
"1","10","3","0","0","14.6","1.8","0","14.6","0","0"
"1","10","4","0","2","11.8","1","0","11.8","0","0"
"1","10","5","61","69","16.6","2.8","91.255","17.151","38966.055","36452.688"
"1","10","6","514","113","18.7","3.5","260.215","23.353","99988.125","97297.164"
"1","10","7","853","87","24.2","5.1","463.216","32.377","179621.531","176264.813"
"1","10","8","969","82","24.2","4.9","653.276","36.61","258290.828","253793.891"
"1","10","9","961","109","27.2","5.4","799.443","41.939","313065.563","307491.5"
"1","10","10","894","161","29.4","6.2","891.226","44.757","346161.094","339823.563"
"1","10","11","831","209","32.2","5.6","937.429","49.489","355893.969","349315.75"
"1","10","12","832","208","33.7","5.3","955.297","51.951","358088.563","351455.063"
"1","10","13","898","157","32.5","3.1","947.671","54.691","349831.5","343404.063"
"1","10","14","967","104","33.9","4.2","899.887","53.064","334472.219","328414.031"
"1","10","15","976","77","32.8","3.6","785.9","50.505","294371.781","289191.469"
"1","10","16","865","81","33.5","4.6","599.419","45.956","226450.75","222473.078"
"1","10","17","535","106","29","2.7","349.849","37.638","134042.578","131127.047"
"1","10","18","61","67","26.9","2.4","85.859","28.601","34826.68","32314.904"
"1","10","19","0","2","23.4","1.5","1.956","21.904","852.582","0"
"1","10","20","0","0","23","2","0","23","0","0"
"1","10","21","0","0","21.4","1.7","0","21.4","0","0"
"1","10","22","0","0","20.2","1.5","0","20.2","0","0"
"1","10","23","0","0","19.2","0.9","0","19.2","0","0"
"1","11","0","0","0","18.5","0.5","0","18.5","0","0"
"1","11","1","0","0","19","1","0","19","0","0"
"1","11","2","0","0","18.1","0.4","0","18.1","0","0"
"1","11","3","0","0","18.5","1","0","18.5","0","0"
"1","11","4","0","1","18.5","0.5","0","18.5","0","0"
"1","11","5","6","48","21","3.1","52.739","20.706","22951.412","20436.846"
"1","11","6","22","155","23.1","4.5","165.842","25.351","70587.914","68018.539"
"1","11","7","54","278","26.4","8.2","303.44","30.151","126395.828","123538.563"
"1","11","8","81","388","28.4","6.9","431.729","34.84","176292.156","172973.125"
"1","11","9","87","477","31","7.7","530.552","38.681","212986.188","209204.453"
"1","11","10","78","542","32.8","4.6","592.915","44.678","231055.453","227007.547"
"1","11","11","69","577","34.6","8.1","622.405","43.601","243967.672","239714.047"
"1","11","12","70","576","35.1","7.9","623.415","44.296","243501","239255.031"
"1","11","13","80","541","34.5","10.8","597.622","41.679","236566.188","232432.063"
"1","11","14","91","474","32.9","7","538.142","41.385","213268.719","209483.016"
"1","11","15","86","384","30.5","6.5","439.499","37.623","177344.125","174013.281"
"1","11","16","59","276","28","4.6","307.996","33.908","126361.477","123504.461"
"1","11","17","25","155","24.4","5.8","164.027","26.692","69543.766","66977.477"
"1","11","18","6","48","21.4","5.4","48.754","21.373","21155.578","18639.639"
"1","11","19","0","1","18","4.1","0.978","16.646","436.624","0"
"1","11","20","0","0","16.7","4.2","0","16.7","0","0"
"1","11","21","0","0","15.1","3.4","0","15.1","0","0"
"1","11","22","0","0","14","2.6","0","14","0","0"
"1","11","23","0","0","13","0.9","0","13","0","0"
"1","12","0","0","0","12.4","0.3","0","12.4","0","0"
"1","12","1","0","0","12.1","0.5","0","12.1","0","0"
"1","12","2","0","0","11.9","0.3","0","11.9","0","0"
"1","12","3","0","0","11.9","1","0","11.9","0","0"
"1","12","4","0","1","12","0.5","0","12","0","0"
"1","12","5","58","68","12.5","3.4","88.828","12.903","38706.824","36193.594"
"1","12","6","439","126","13.3","4.7","249.93","17.12","100086.367","97394.891"
"1","12","7","776","107","14.6","7.2","445.97","20.843","183100.359","179703.359"
"1","12","8","901","105","15.8","6.6","632.598","25.74","263738.531","259144.875"
"1","12","9","893","137","17.4","6.8","775.085","29.705","322524.781","316741.188"
"1","12","10","822","197","18.9","6.7","864.429","32.964","356286.688","349698.594"
"1","12","11","757","251","20.6","6.1","910.895","36.437","369805.063","362870.094"
"1","12","12","758","249","21.8","5.4","926.505","39.205","371126.563","364156.938"
"1","12","13","827","193","22.3","3.6","919.153","43.103","360793.125","354091"
"1","12","14","900","131","22.9","4.2","869.69","41.623","343297.75","337029.625"
"1","12","15","909","99","22.5","3.9","758.159","39.28","301077.594","295759.156"
"1","12","16","791","100","22.9","5.1","573.916","33.961","230601.859","226560.938"
"1","12","17","460","119","20.5","4.3","327.661","27.204","132647.344","129742.797"
"1","12","18","58","66","19","4.7","83.847","19.948","35451.398","32939.469"
"1","12","19","0","1","16","4.6","0.978","14.761","440.346","0"
"1","12","20","0","0","15.6","5.3","0","15.6","0","0"
"1","12","21","0","0","14","5.2","0","14","0","0"
"1","12","22","0","0","12.4","4.8","0","12.4","0","0"
"1","12","23","0","0","11","4.1","0","11","0","0"
"1","13","0","0","0","9.9","3.7","0","9.9","0","0"
"1","13","1","0","0","10.9","4.1","0","10.9","0","0"
"1","13","2","0","0","9.1","3","0","9.1","0","0"
"1","13","3","0","0","9.6","0","0","9.6","0","0"
"1","13","4","0","1","8.8","0","0","8.8","0","0"
"1","13","5","57","65","12.4","0","84.092","12.258","36694.625","34182.293"
"1","13","6","575","99","14.5","3.1","257.657","19.228","99000.945","96315.156"
"1","13","7","914","70","17.8","7.2","464.813","24.386","185941.797","182511.203"
"1","13","8","1026","64","19.5","3.5","660.776","33.969","264051.5","259452.234"
"1","13","9","1018","86","21.8","3.7","810.843","39.597","321033.563","315283.469"
"1","13","10","954","131","24","1","905.013","52.3","337652.313","331519.156"
"1","13","11","894","174","25.4","3.7","955.052","46.637","368014.656","361126.438"
"1","13","12","895","173","26.5","3.6","975.279","48.418","372490.188","365484.625"
"1","13","13","958","128","26.6","4.1","970.255","47.538","372118.156","365122.438"
"1","13","14","1023","83","27.3","3.1","922.998","49.144","350275.969","343837.563"
"1","13","15","1032","61","27.1","2.8","808.403","46.965","308401.313","302928.031"
"1","13","16","925","65","27.3","2.6","617.179","42.908","236575.484","232441.203"
"1","13","17","596","93","25.8","2.3","362.444","35.278","139864.906","136902"
"1","13","18","57","64","24.7","2","81.419","26.425","33382.352","30870.82"
"1","13","19","0","1","22.3","2.1","0.978","20.849","428.324","0"
"1","13","20","0","0","21.9","1.8","0","21.9","0","0"
"1","13","21","0","0","20.1","1.7","0","20.1","0","0"
"1","13","22","0","0","18.2","1.8","0","18.2","0","0"
"1","13","23","0","0","15.8","1.5","0","15.8","0","0"
"1","14","0","0","0","14.3","2.2","0","14.3","0","0"
"1","14","1","0","0","14","0.5","0","14","0","0"
"1","14","2","0","0","12.7","3.6","0","12.7","0","0"
"1","14","3","0","0","13","4","0","13","0","0"
"1","14","4","0","1","14.2","3.9","0","14.2","0","0"
"1","14","5","40","63","16.3","3.5","78.725","16.526","34072.719","31561.092"
"1","14","6","207","165","19","3","229.405","23.123","94197.547","91535.828"
"1","14","7","457","203","25","0.5","400.297","38.189","154541.563","151447.547"
"1","14","8","587","227","25.4","1.9","567.445","40.11","222047.516","218135.469"
"1","14","9","584","284","28.3","1.8","696.11","46.976","266248.688","261609.688"
"1","14","10","515","367","29.8","3.1","777.575","47.807","297530.219","292285.281"
"1","14","11","456","429","31.9","2.7","816.474","51.708","306447.531","301015.969"
"1","14","12","458","427","32.1","3.6","826.098","50.494","312173.719","306619.063"
"1","14","13","522","361","30","3.6","811.684","48.146","310462.125","304944.531"
"1","14","14","594","276","29.6","5.2","758.961","44.168","295924.906","290712.906"
"1","14","15","602","217","27.3","5.6","651.877","39.213","259485.375","254967.422"
"1","14","16","476","194","25.9","6.2","478.539","33.967","193539.188","190015.672"
"1","14","17","222","160","22.3","5.4","260.872","26.733","107917.867","105182.641"
"1","14","18","43","62","20.3","4.8","73.909","20.938","31301.965","28790.504"
"1","14","19","0","1","19","4.6","0.978","17.795","434.354","0"
"1","14","20","0","0","17.6","4.1","0","17.6","0","0"
"1","14","21","0","0","16.9","4.3","0","16.9","0","0"
"1","14","22","0","0","16.5","5","0","16.5","0","0"
"1","14","23","0","0","16.3","6.6","0","16.3","0","0"
"1","15","0","0","0","16","8.1","0","16","0","0"
"1","15","1","0","0","14.9","8.2","0","14.9","0","0"
"1","15","2","0","0","14.9","10.5","0","14.9","0","0"
"1","15","3","0","0","14.1","10.9","0","14.1","0","0"
"1","15","4","0","1","14.1","13.4","0","14.1","0","0"
"1","15","5","28","60","12.8","10","72.743","12.858","32257.57","29746.119"
"1","15","6","147","171","12.7","8.7","220.229","14.889","95232.469","92565.719"
"1","15","7","346","235","13.1","5.1","384.544","19.564","163760.359","160575.438"
"1","15","8","463","277","14.2","5.9","542.681","23.163","231317.031","227265.078"
"1","15","9","463","344","15.8","4.9","666.877","28.54","280033.531","275136.844"
"1","15","10","404","428","17.3","5.1","745.539","31.454","309953.031","304446.406"
"1","15","11","353","487","19.7","4.3","781.957","36.233","317952.063","312270.625"
"1","15","12","355","485","21.3","4.8","789.324","37.04","319739.781","314018.594"
"1","15","13","410","422","22.3","5.1","771.445","37.17","312199.5","306644.281"
"1","15","14","474","336","22.8","6.4","718.234","34.846","293640","288474.531"
"1","15","15","478","268","22.5","7.1","611.194","32.021","252369.406","247974.984"
"1","15","16","363","227","22.4","8.8","442.108","28.217","184396.797","180984.547"
"1","15","17","159","167","19.8","7.2","238.101","23.018","100870.945","98175.297"
"1","15","18","32","59","17.9","6.7","67.712","18.205","29220.795","26709.064"
"1","15","19","0","1","15.1","4.1","0.978","13.734","442.374","0"
"1","15","20","0","0","14.2","5","0","14.2","0","0"
"1","15","21","0","0","12.9","4.2","0","12.9","0","0"
"1","15","22","0","0","12","3.6","0","12","0","0"
"1","15","23","0","0","11.4","3.2","0","11.4","0","0"
"1","16","0","0","0","11.4","3.3","0","11.4","0","0"
"1","16","1","0","0","12","5.1","0","12","0","0"
"1","16","2","0","0","11.9","4.4","0","11.9","0","0"
"1","16","3","0","0","12.1","5.2","0","12.1","0","0"
"1","16","4","0","1","11.9","5.7","0","11.9","0","0"
"1","16","5","53","63","12.4","6.5","79.85","12.572","34841.215","32329.439"
"1","16","6","571","98","12.6","6.8","250.145","15.653","97101.742","94425.688"
"1","16","7","914","69","12.9","4.6","455.783","21.279","184234.781","180824.438"
"1","16","8","1027","64","13.7","6.7","653.26","23.878","273533.406","268760.063"
"1","16","9","1020","85","14.8","6.6","804.17","27.82","337093.938","330974"
"1","16","10","955","130","16.6","9.3","899.124","28.433","378524.656","371358.406"
"1","16","11","895","172","17.5","6.4","949.388","33.538","390856.531","383353.188"
"1","16","12","896","171","18.8","6.5","970.393","35.104","396652.781","388986.906"
"1","16","13","959","126","19.1","5.7","965.836","36.722","391452.219","383932.281"
"1","16","14","1024","82","20.1","6.9","919.762","35.018","375139.875","368064.125"
"1","16","15","1033","60","19.8","7.1","805.308","32.582","330298.781","324337.781"
"1","16","16","924","64","19.3","6.2","613.041","29.783","250685.047","246319.281"
"1","16","17","592","92","17.7","7","357.753","23.063","146230.578","143212.844"
"1","16","18","53","61","16.1","6.8","76.96","16.663","33024.039","30512.547"
"1","16","19","0","1","14.5","7.2","0.978","13.518","442.8","0"
"1","16","20","0","0","13.1","6.4","0","13.1","0","0"
"1","16","21","0","0","12.1","6.2","0","12.1","0","0"
"1","16","22","0","0","11.5","6.3","0","11.5","0","0"
"1","16","23","0","0","11.3","6.5","0","11.3","0","0"
"1","17","0","0","0","11.3","6.5","0","11.3","0","0"
"1","17","1","0","0","12","6.2","0","12","0","0"
